,Non-401k Financial Assets,Net Financial Assets,Total Wealth,Age,Income,Family Size,Education,Has Defined Benefit Pension,Is Married,Is Two Earner Household,Eligible for 401K,Has 401K,Has IRA,Owns Home
6429,23.0,39323.0,92323.0,56.0,20208.0,2.0,12.0,Y,Y,N,Y,N,Y,Y
6430,5668.0,5518.0,37518.0,35.0,75603.0,4.0,16.0,Y,Y,Y,Y,N,N,Y
6431,298.0,-5702.0,-5702.0,40.0,38922.0,3.0,14.0,N,Y,Y,Y,N,N,N
6432,77581.0,102705.0,329205.0,54.0,139854.0,2.0,12.0,Y,Y,Y,Y,Y,Y,Y
6433,164.0,-36.0,22964.0,45.0,11430.0,4.0,10.0,N,Y,N,Y,N,N,Y
6434,13000.0,15000.0,46800.0,46.0,31719.0,3.0,18.0,Y,N,N,Y,N,Y,N
6435,10798.0,9298.0,72973.0,30.0,14643.0,1.0,16.0,Y,N,N,Y,N,N,Y
6436,11300.0,23000.0,72000.0,38.0,66036.0,2.0,18.0,N,Y,Y,Y,Y,Y,Y
6437,50.0,-1052.0,10127.0,52.0,23640.0,2.0,16.0,N,N,N,Y,Y,N,N
6438,2500.0,19304.0,32001.0,43.0,28716.0,2.0,17.0,N,N,N,Y,Y,N,Y
6439,3350.0,20800.0,164800.0,40.0,63678.0,3.0,12.0,Y,Y,Y,Y,Y,N,Y
6440,1800.0,5315.0,16315.0,40.0,75402.0,2.0,12.0,N,Y,Y,Y,Y,N,Y
6441,13600.0,2167.0,153167.0,42.0,73341.0,4.0,12.0,Y,Y,Y,Y,Y,N,Y
6442,5600.0,6100.0,35775.0,31.0,43026.0,3.0,15.0,Y,N,N,Y,Y,N,Y
6443,3899.0,34849.0,344849.0,51.0,63363.0,3.0,18.0,N,Y,Y,Y,Y,Y,Y
6444,13048.0,17419.0,62419.0,49.0,45753.0,4.0,14.0,Y,Y,Y,Y,N,Y,Y
6445,14499.0,19299.0,61799.0,61.0,86442.0,2.0,18.0,N,Y,Y,Y,Y,Y,Y
6446,374136.0,401936.0,636436.0,54.0,69318.0,3.0,12.0,Y,Y,Y,Y,N,Y,Y
6447,610.0,30626.0,256926.0,38.0,36243.0,6.0,16.0,N,Y,N,Y,Y,Y,Y
6448,17224.0,18224.0,68424.0,43.0,21672.0,4.0,12.0,N,Y,N,Y,Y,N,Y
6449,10289.0,-4711.0,56039.0,40.0,68661.0,5.0,16.0,Y,Y,N,Y,N,N,Y
6450,14599.0,21099.0,40499.0,43.0,104232.0,4.0,13.0,Y,Y,Y,Y,Y,N,Y
6451,18081.0,18576.0,18576.0,40.0,45693.0,2.0,16.0,N,Y,Y,Y,Y,Y,N
6452,0.0,-4150.0,-4150.0,28.0,48162.0,3.0,12.0,N,Y,Y,Y,N,N,N
6453,7000.0,93000.0,443000.0,52.0,106896.0,6.0,12.0,N,Y,N,Y,Y,Y,Y
6454,9500.0,10700.0,27738.0,54.0,27390.0,6.0,12.0,N,Y,Y,Y,Y,N,Y
6455,1137.0,-1863.0,12937.0,43.0,69693.0,4.0,12.0,N,Y,N,Y,Y,N,Y
6456,600.0,300.0,66100.0,33.0,30438.0,4.0,14.0,N,Y,N,Y,N,N,Y
6457,72200.0,96200.0,181400.0,39.0,62763.0,2.0,16.0,N,Y,Y,Y,N,Y,Y
6458,1530.0,1309.0,150184.0,53.0,47919.0,3.0,12.0,N,Y,Y,Y,N,N,Y
6459,52800.0,82665.0,202665.0,34.0,91209.0,2.0,12.0,N,Y,Y,Y,Y,Y,Y
6460,122500.0,152290.0,258290.0,51.0,52410.0,1.0,16.0,Y,N,N,Y,Y,Y,Y
6461,21000.0,44364.0,219364.0,48.0,34275.0,6.0,12.0,Y,Y,Y,Y,N,Y,Y
6462,30898.0,27798.0,74798.0,50.0,34470.0,5.0,13.0,N,Y,N,Y,Y,N,Y
6463,44583.0,94571.0,143071.0,55.0,90978.0,3.0,13.0,Y,Y,Y,Y,Y,Y,Y
6464,3485.0,-1465.0,79335.0,42.0,76527.0,4.0,18.0,N,Y,Y,Y,N,N,Y
6465,3000.0,0.0,0.0,29.0,52944.0,2.0,16.0,Y,Y,Y,Y,Y,N,N
6466,0.0,3950.0,3950.0,53.0,25257.0,6.0,12.0,N,N,N,Y,Y,Y,N
6467,0.0,-16000.0,-13800.0,50.0,33690.0,1.0,12.0,Y,N,N,Y,N,N,N
6468,0.0,-11000.0,-11000.0,42.0,24000.0,2.0,16.0,Y,Y,N,Y,N,N,N
6469,1500.0,43500.0,113500.0,44.0,46890.0,4.0,12.0,Y,Y,Y,Y,Y,Y,Y
6470,49999.0,68943.0,113643.0,51.0,44658.0,3.0,12.0,N,Y,N,Y,Y,Y,Y
6471,6500.0,-500.0,16500.0,37.0,94530.0,3.0,16.0,N,Y,N,Y,N,N,Y
6472,885.0,-13115.0,-8715.0,30.0,25533.0,6.0,14.0,N,Y,N,Y,N,N,N
6473,17500.0,19800.0,26796.0,36.0,23409.0,2.0,12.0,Y,N,N,Y,Y,Y,Y
6474,2200.0,2200.0,7468.0,32.0,18789.0,1.0,13.0,Y,N,N,Y,Y,N,Y
6475,2050.0,10650.0,10650.0,28.0,44976.0,2.0,17.0,Y,Y,Y,Y,Y,Y,N
6476,1696.0,5696.0,56196.0,56.0,101190.0,3.0,13.0,N,Y,Y,Y,Y,N,Y
6477,50.0,-4950.0,12160.0,44.0,18939.0,2.0,1.0,Y,N,N,Y,Y,N,Y
6478,1050.0,16050.0,274474.0,46.0,45486.0,1.0,14.0,N,N,N,Y,Y,N,Y
6479,11638.0,11638.0,11638.0,27.0,36474.0,4.0,14.0,N,Y,N,Y,N,N,N
6480,400.0,-900.0,14600.0,40.0,51960.0,4.0,14.0,N,Y,Y,Y,N,N,Y
6481,136400.0,234200.0,439200.0,54.0,92046.0,3.0,12.0,Y,Y,Y,Y,Y,Y,Y
6482,1487.0,9687.0,11112.0,42.0,27948.0,2.0,16.0,Y,N,N,Y,Y,Y,N
6483,0.0,15000.0,22350.0,34.0,31902.0,2.0,15.0,N,N,N,Y,Y,N,N
6484,19471.0,55471.0,205471.0,41.0,104169.0,4.0,17.0,N,Y,Y,Y,Y,Y,Y
6485,4070.0,16750.0,33750.0,36.0,64815.0,3.0,16.0,Y,Y,Y,Y,Y,N,Y
6486,80000.0,105000.0,105000.0,61.0,140130.0,2.0,1.0,Y,Y,Y,Y,Y,Y,Y
6487,15749.0,4799.0,13799.0,49.0,76896.0,4.0,16.0,Y,Y,Y,Y,Y,N,Y
6488,1549.0,8849.0,12849.0,31.0,72957.0,2.0,16.0,N,Y,Y,Y,Y,N,Y
6489,1200.0,-1200.0,28250.0,34.0,40062.0,3.0,18.0,Y,Y,Y,Y,Y,N,Y
6490,0.0,13200.0,13200.0,53.0,23700.0,2.0,12.0,N,Y,Y,Y,Y,N,N
6491,700.0,-29100.0,-15000.0,48.0,28713.0,5.0,12.0,Y,Y,Y,Y,Y,N,Y
6492,2226.0,-17674.0,18026.0,47.0,70101.0,4.0,13.0,Y,Y,Y,Y,N,N,Y
6493,69000.0,135900.0,216900.0,63.0,49257.0,5.0,16.0,N,Y,N,Y,Y,Y,Y
6494,2600.0,-4100.0,-2156.0,42.0,20898.0,1.0,12.0,Y,N,N,Y,Y,N,N
6495,39000.0,35000.0,43725.0,32.0,69327.0,1.0,16.0,Y,N,N,Y,N,N,N
6496,121000.0,242000.0,321000.0,47.0,100530.0,4.0,12.0,Y,Y,Y,Y,Y,Y,Y
6497,4500.0,3500.0,184300.0,40.0,76866.0,4.0,16.0,Y,Y,Y,Y,N,N,Y
6498,1420.0,6420.0,103420.0,58.0,13275.0,2.0,12.0,Y,Y,N,Y,Y,N,Y
6499,3700.0,2600.0,32600.0,36.0,72900.0,3.0,15.0,N,Y,Y,Y,Y,N,Y
6500,1000.0,4000.0,54000.0,41.0,39351.0,5.0,12.0,N,Y,Y,Y,Y,Y,Y
6501,14599.0,14599.0,146599.0,49.0,107559.0,4.0,14.0,Y,Y,Y,Y,N,N,Y
6502,549.0,1249.0,4361.0,37.0,34359.0,2.0,12.0,Y,Y,Y,Y,Y,Y,N
6503,17056.0,40056.0,57056.0,42.0,51648.0,4.0,12.0,Y,Y,Y,Y,Y,Y,Y
6504,3000.0,36725.0,100925.0,40.0,54816.0,4.0,12.0,N,Y,Y,Y,Y,Y,Y
6505,5600.0,3200.0,3700.0,35.0,25731.0,3.0,12.0,Y,N,N,Y,N,N,N
6506,52000.0,53000.0,173500.0,60.0,85200.0,2.0,12.0,N,Y,Y,Y,N,Y,Y
6507,2020.0,1960.0,41560.0,29.0,27096.0,5.0,12.0,N,Y,Y,Y,N,N,Y
6508,28800.0,28457.0,57457.0,48.0,50781.0,3.0,13.0,Y,Y,Y,Y,Y,N,Y
6509,64.0,-1436.0,5564.0,27.0,37815.0,4.0,12.0,N,Y,Y,Y,Y,N,N
6510,200.0,-3600.0,2400.0,37.0,24312.0,3.0,15.0,N,Y,Y,Y,N,N,Y
6511,0.0,2500.0,42500.0,51.0,10800.0,1.0,9.0,N,N,N,Y,Y,N,Y
6512,548.0,80548.0,385548.0,38.0,59397.0,4.0,12.0,Y,Y,Y,Y,Y,Y,Y
6513,8000.0,8500.0,19500.0,41.0,50064.0,5.0,18.0,N,Y,Y,Y,N,Y,Y
6514,80.0,2080.0,32080.0,28.0,64137.0,4.0,12.0,Y,Y,Y,Y,Y,N,Y
6515,12600.0,29600.0,84100.0,45.0,29100.0,1.0,15.0,N,N,N,Y,N,Y,Y
6516,4300.0,10800.0,35800.0,33.0,65529.0,5.0,14.0,N,Y,N,Y,Y,Y,Y
6517,4900.0,900.0,4400.0,59.0,49839.0,3.0,12.0,N,Y,Y,Y,Y,N,Y
6518,20.0,320.0,320.0,55.0,7650.0,1.0,10.0,Y,N,N,Y,Y,N,N
6519,3076.0,28405.0,84524.0,59.0,51489.0,3.0,18.0,Y,Y,Y,Y,Y,N,Y
6520,1999.0,6999.0,6999.0,37.0,43050.0,5.0,14.0,N,Y,Y,Y,Y,N,N
6521,83149.0,90149.0,211149.0,36.0,69636.0,4.0,12.0,Y,Y,Y,Y,Y,N,Y
6522,1499.0,2099.0,71699.0,31.0,60.0,1.0,16.0,Y,N,N,Y,Y,N,Y
6523,3748.0,15248.0,62048.0,50.0,16521.0,1.0,13.0,Y,N,N,Y,Y,Y,Y
6524,76000.0,130700.0,229900.0,47.0,85968.0,3.0,14.0,Y,Y,Y,Y,Y,Y,Y
6525,3000.0,9000.0,43533.0,35.0,22521.0,2.0,12.0,N,N,N,Y,Y,Y,Y
6526,16200.0,14238.0,26904.0,45.0,23415.0,1.0,13.0,N,N,N,Y,Y,N,Y
6527,25.0,-225.0,-225.0,29.0,21420.0,3.0,15.0,N,Y,N,Y,Y,N,N
6528,4999.0,84649.0,86328.0,45.0,16182.0,1.0,12.0,Y,N,N,Y,Y,N,N
6529,2209.0,11009.0,14359.0,45.0,20943.0,2.0,12.0,Y,N,N,Y,Y,N,N
6530,1300.0,32290.0,33290.0,48.0,98034.0,4.0,18.0,N,Y,Y,Y,Y,Y,Y
6531,10300.0,6700.0,16596.0,35.0,35358.0,1.0,16.0,Y,N,N,Y,N,N,N
6532,20100.0,45100.0,200100.0,43.0,86400.0,4.0,16.0,N,Y,N,Y,N,Y,Y
6533,48000.0,83000.0,85650.0,32.0,40260.0,1.0,16.0,N,N,N,Y,Y,N,Y
6534,5200.0,10200.0,10200.0,36.0,33960.0,13.0,4.0,N,Y,N,Y,Y,N,N
6535,910.0,-8690.0,-8690.0,28.0,30897.0,2.0,18.0,N,N,N,Y,Y,N,N
6536,13000.0,12700.0,71200.0,57.0,26940.0,3.0,12.0,Y,Y,N,Y,N,N,Y
6537,17199.0,67999.0,91999.0,43.0,51816.0,3.0,12.0,N,Y,Y,Y,Y,Y,Y
6538,2400.0,3000.0,53000.0,29.0,31842.0,1.0,18.0,N,N,N,Y,Y,N,Y
6539,39419.0,58019.0,124394.0,47.0,43854.0,2.0,18.0,Y,N,N,Y,Y,N,Y
6540,92800.0,165065.0,679144.0,50.0,125766.0,2.0,18.0,Y,Y,Y,Y,Y,Y,Y
6541,57999.0,63499.0,228499.0,46.0,78654.0,4.0,16.0,N,Y,N,Y,N,Y,Y
6542,41679.0,55694.0,60183.0,58.0,44373.0,1.0,18.0,Y,N,N,Y,Y,Y,N
6543,5369.0,15100.0,70100.0,37.0,36984.0,5.0,12.0,N,Y,Y,Y,Y,N,Y
6544,3850.0,3850.0,4350.0,29.0,17400.0,2.0,14.0,Y,N,N,Y,N,N,N
6545,1798.0,5552.0,19752.0,45.0,41100.0,2.0,15.0,N,Y,Y,Y,Y,N,Y
6546,15200.0,51200.0,86200.0,36.0,64104.0,5.0,16.0,N,Y,Y,Y,Y,N,Y
6547,34000.0,38900.0,103850.0,46.0,66396.0,4.0,16.0,N,Y,N,Y,Y,Y,Y
6548,4249.0,4149.0,32349.0,38.0,48327.0,5.0,15.0,N,Y,Y,Y,N,N,Y
6549,3000.0,1000.0,74125.0,43.0,38205.0,2.0,16.0,Y,N,N,Y,Y,N,Y
6550,500.0,-3400.0,76600.0,48.0,15300.0,1.0,16.0,N,N,N,Y,Y,N,Y
6551,5100.0,7300.0,7300.0,30.0,44040.0,2.0,18.0,N,Y,Y,Y,N,Y,Y
6552,3368.0,2930.0,27430.0,38.0,40290.0,4.0,12.0,N,Y,Y,Y,N,N,Y
6553,10100.0,64954.0,237004.0,45.0,43179.0,1.0,18.0,Y,N,N,Y,Y,Y,Y
6554,20800.0,50000.0,227175.0,51.0,69786.0,3.0,16.0,N,N,N,Y,Y,Y,Y
6555,506.0,506.0,506.0,42.0,23451.0,1.0,16.0,Y,N,N,Y,N,N,N
6556,0.0,0.0,5300.0,35.0,14805.0,1.0,13.0,Y,N,N,Y,N,N,Y
6557,5950.0,3950.0,26850.0,29.0,77133.0,2.0,14.0,N,Y,Y,Y,Y,N,Y
6558,1400.0,-4800.0,6700.0,32.0,53109.0,2.0,14.0,Y,Y,Y,Y,N,N,Y
6559,0.0,0.0,175000.0,62.0,32616.0,3.0,12.0,Y,Y,Y,Y,N,N,Y
6560,100.0,-6000.0,-5300.0,39.0,25647.0,1.0,16.0,N,N,N,Y,N,N,N
6561,3000.0,9100.0,186600.0,51.0,80265.0,1.0,12.0,N,N,N,Y,N,Y,Y
6562,750.0,350.0,7850.0,47.0,17562.0,1.0,14.0,N,N,N,Y,Y,N,Y
6563,3000.0,3000.0,5350.0,36.0,10386.0,1.0,16.0,N,N,N,Y,N,N,N
6564,30000.0,28209.0,121189.0,44.0,51717.0,1.0,12.0,Y,N,N,Y,N,N,Y
6565,2950.0,23050.0,163050.0,46.0,99597.0,3.0,16.0,Y,Y,Y,Y,Y,Y,Y
6566,4000.0,23300.0,23300.0,34.0,106782.0,3.0,18.0,Y,Y,Y,Y,Y,Y,Y
6567,20000.0,23000.0,43975.0,27.0,44100.0,1.0,16.0,N,N,N,Y,Y,N,Y
6568,1214.0,2214.0,2214.0,28.0,45621.0,4.0,12.0,Y,Y,Y,Y,Y,N,N
6569,499.0,-1.0,29999.0,41.0,27786.0,3.0,16.0,Y,Y,Y,Y,N,N,Y
6570,35000.0,72000.0,222000.0,38.0,102396.0,1.0,16.0,Y,N,N,Y,Y,Y,Y
6571,8200.0,6200.0,18200.0,34.0,53100.0,4.0,16.0,N,Y,Y,Y,Y,N,Y
6572,1098.0,-25402.0,9598.0,37.0,56784.0,3.0,14.0,Y,Y,Y,Y,N,N,Y
6573,542.0,-9358.0,4392.0,52.0,32073.0,5.0,12.0,N,Y,N,Y,N,N,Y
6574,1700.0,1700.0,99200.0,43.0,29604.0,1.0,14.0,Y,N,N,Y,N,N,Y
6575,210545.0,241045.0,262045.0,46.0,64449.0,5.0,17.0,N,Y,Y,Y,Y,Y,Y
6576,9000.0,11000.0,162325.0,38.0,47616.0,3.0,18.0,Y,N,N,Y,Y,N,Y
6577,1450.0,-8950.0,-8950.0,29.0,49572.0,2.0,16.0,N,Y,Y,Y,N,N,N
6578,2499.0,-87501.0,-28101.0,58.0,72150.0,2.0,14.0,N,Y,N,Y,N,N,Y
6579,43297.0,41297.0,118297.0,47.0,66405.0,4.0,16.0,Y,Y,Y,Y,N,N,Y
6580,1100.0,-7500.0,20500.0,46.0,35310.0,4.0,13.0,Y,N,N,Y,N,Y,Y
6581,9600.0,12048.0,13048.0,48.0,17214.0,1.0,11.0,N,N,N,Y,Y,N,N
6582,979.0,25293.0,65293.0,49.0,34047.0,3.0,12.0,N,Y,Y,Y,Y,N,Y
6583,4500.0,35300.0,73300.0,43.0,105156.0,3.0,16.0,Y,Y,Y,Y,Y,Y,Y
6584,45.0,-117.0,4833.0,37.0,35175.0,5.0,9.0,N,Y,Y,Y,N,N,Y
6585,560.0,-40.0,-40.0,46.0,20796.0,4.0,11.0,N,Y,N,Y,N,N,Y
6586,0.0,6000.0,15000.0,30.0,36720.0,3.0,8.0,Y,Y,Y,Y,Y,N,Y
6587,1623.0,5473.0,68473.0,34.0,43890.0,6.0,17.0,N,Y,Y,Y,N,Y,Y
6588,5700.0,8700.0,10769.0,44.0,19500.0,2.0,15.0,N,N,N,Y,Y,N,N
6589,650.0,11255.0,14675.0,38.0,37800.0,4.0,12.0,Y,N,N,Y,Y,N,N
6590,6348.0,15348.0,53348.0,56.0,23415.0,3.0,16.0,N,Y,Y,Y,N,Y,Y
6591,16999.0,18799.0,23799.0,57.0,32100.0,2.0,12.0,N,Y,Y,Y,Y,N,Y
6592,141900.0,141125.0,244025.0,46.0,35304.0,4.0,12.0,N,Y,Y,Y,N,N,Y
6593,4075.0,-9165.0,40835.0,49.0,36630.0,4.0,14.0,Y,Y,Y,Y,N,Y,Y
6594,1000.0,2000.0,29000.0,50.0,29784.0,4.0,7.0,Y,Y,Y,Y,Y,N,Y
6595,10500.0,11887.0,96887.0,45.0,71118.0,12.0,13.0,Y,Y,Y,Y,Y,Y,Y
6596,2544.0,10666.0,15666.0,38.0,42597.0,4.0,13.0,N,Y,N,Y,Y,Y,Y
6597,7500.0,-900.0,44700.0,42.0,32100.0,1.0,13.0,N,N,N,Y,N,N,N
6598,48531.0,46931.0,113931.0,44.0,69156.0,3.0,12.0,Y,Y,Y,Y,N,N,Y
6599,675.0,-5325.0,-2075.0,48.0,22650.0,2.0,12.0,Y,N,N,Y,N,N,N
6600,26200.0,73400.0,100400.0,34.0,51780.0,4.0,14.0,N,Y,N,Y,Y,N,Y
6601,0.0,5000.0,134000.0,56.0,31131.0,3.0,12.0,N,Y,Y,Y,Y,N,Y
6602,41097.0,36309.0,307309.0,60.0,58056.0,3.0,12.0,N,Y,N,Y,Y,N,Y
6603,3000.0,-11945.0,126055.0,43.0,110820.0,4.0,14.0,N,Y,Y,Y,N,N,Y
6604,2800.0,-2000.0,5000.0,52.0,100041.0,4.0,16.0,N,Y,N,Y,Y,N,Y
6605,21000.0,21000.0,89000.0,41.0,66588.0,2.0,15.0,N,Y,Y,Y,N,N,Y
6606,210.0,-290.0,3560.0,44.0,20652.0,2.0,13.0,Y,N,N,Y,N,N,N
6607,36568.0,52568.0,57185.0,38.0,26268.0,3.0,12.0,N,N,N,Y,Y,N,Y
6608,89783.0,161843.0,416843.0,48.0,132009.0,2.0,18.0,Y,Y,Y,Y,Y,Y,Y
6609,9999.0,9399.0,14724.0,44.0,60600.0,3.0,16.0,N,N,N,Y,N,N,Y
6610,55339.0,62769.0,167269.0,46.0,75687.0,3.0,12.0,Y,Y,Y,Y,Y,N,Y
6611,35200.0,34700.0,59700.0,42.0,75249.0,5.0,16.0,N,Y,N,Y,Y,N,Y
6612,6300.0,-4700.0,45300.0,55.0,87663.0,4.0,14.0,N,Y,Y,Y,N,N,Y
6613,40000.0,53800.0,59800.0,45.0,61800.0,4.0,18.0,N,Y,N,Y,Y,Y,Y
6614,27135.0,21135.0,207135.0,46.0,74625.0,4.0,15.0,N,Y,Y,Y,N,N,Y
6615,2700.0,-7300.0,97700.0,42.0,45273.0,4.0,15.0,N,Y,Y,Y,N,N,Y
6616,2700.0,3700.0,8875.0,35.0,44205.0,1.0,17.0,Y,N,N,Y,N,Y,N
6617,11250.0,78600.0,276600.0,57.0,63045.0,2.0,12.0,N,Y,N,Y,Y,Y,Y
6618,21500.0,49500.0,193500.0,33.0,72678.0,3.0,17.0,N,Y,N,Y,Y,N,Y
6619,43000.0,62000.0,179100.0,55.0,51051.0,2.0,12.0,N,Y,N,Y,Y,N,Y
6620,30050.0,14900.0,22925.0,40.0,40440.0,1.0,16.0,N,N,N,Y,N,N,N
6621,75.0,61475.0,125528.0,47.0,17280.0,2.0,15.0,N,N,N,Y,Y,N,Y
6622,2800.0,-4400.0,-2300.0,52.0,25128.0,4.0,12.0,N,Y,N,Y,N,N,N
6623,825.0,3125.0,24571.0,44.0,22830.0,1.0,12.0,N,N,N,Y,Y,N,Y
6624,749.0,9249.0,109249.0,62.0,31059.0,2.0,12.0,N,Y,N,Y,N,Y,Y
6625,20.0,-2090.0,263910.0,38.0,45786.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
6626,3500.0,-7500.0,-4131.0,25.0,31215.0,1.0,17.0,Y,N,N,Y,N,N,N
6627,341400.0,351620.0,655620.0,42.0,98292.0,4.0,12.0,N,Y,N,Y,Y,Y,Y
6628,749.0,12549.0,45549.0,56.0,52245.0,2.0,12.0,N,Y,Y,Y,Y,N,Y
6629,1700.0,1953.0,51953.0,45.0,28539.0,3.0,12.0,N,Y,Y,Y,Y,N,Y
6630,1000.0,-500.0,-500.0,40.0,24927.0,4.0,16.0,Y,Y,N,Y,Y,N,N
6631,3000.0,-10000.0,-5000.0,31.0,42510.0,2.0,18.0,Y,Y,Y,Y,Y,N,N
6632,15500.0,35850.0,109850.0,31.0,48522.0,4.0,16.0,N,Y,N,Y,Y,Y,Y
6633,0.0,14000.0,17333.0,33.0,30000.0,1.0,14.0,N,N,N,Y,Y,N,N
6634,1894.0,37144.0,70044.0,37.0,42975.0,4.0,15.0,Y,Y,Y,Y,Y,N,Y
6635,20.0,-837.0,1763.0,49.0,7296.0,3.0,12.0,N,N,N,Y,Y,N,N
6636,5000.0,4700.0,8500.0,30.0,33435.0,4.0,12.0,N,Y,N,Y,N,N,N
6637,8.0,-739.0,9261.0,33.0,8415.0,3.0,12.0,N,N,N,Y,Y,N,Y
6638,51500.0,118500.0,290500.0,42.0,97494.0,2.0,16.0,N,Y,Y,Y,Y,Y,Y
6639,0.0,-5000.0,45000.0,28.0,32160.0,5.0,11.0,N,Y,Y,Y,Y,N,Y
6640,310.0,-3490.0,-3490.0,39.0,31878.0,5.0,13.0,Y,Y,Y,Y,Y,N,N
6641,9400.0,50550.0,102550.0,42.0,75573.0,3.0,18.0,Y,Y,Y,Y,Y,Y,Y
6642,45699.0,62699.0,267199.0,64.0,19464.0,2.0,12.0,N,Y,Y,Y,Y,Y,Y
6643,27200.0,27170.0,159300.0,62.0,51099.0,2.0,10.0,N,Y,Y,Y,N,N,Y
6644,11000.0,12000.0,67000.0,42.0,91776.0,5.0,14.0,Y,Y,Y,Y,Y,N,Y
6645,2449.0,61749.0,180055.0,51.0,22902.0,1.0,16.0,Y,N,N,Y,Y,Y,Y
6646,975.0,1216.0,5177.0,43.0,13248.0,1.0,11.0,Y,N,N,Y,Y,N,N
6647,249.0,249.0,75249.0,50.0,15318.0,4.0,13.0,N,Y,Y,Y,N,N,Y
6648,487.0,18487.0,224987.0,28.0,57441.0,1.0,16.0,Y,N,N,Y,Y,N,Y
6649,5500.0,23500.0,51775.0,37.0,34032.0,1.0,16.0,Y,N,N,Y,Y,Y,Y
6650,27099.0,44599.0,84599.0,61.0,68889.0,2.0,12.0,N,Y,Y,Y,N,Y,Y
6651,10000.0,36000.0,186000.0,46.0,119196.0,4.0,12.0,Y,Y,Y,Y,N,Y,Y
6652,3275.0,44275.0,219275.0,59.0,55020.0,3.0,6.0,N,Y,N,Y,Y,Y,Y
6653,1500.0,-9000.0,-1904.0,30.0,52923.0,1.0,18.0,N,N,N,Y,N,N,Y
6654,1100.0,-900.0,51100.0,43.0,36612.0,2.0,14.0,Y,Y,Y,Y,N,N,Y
6655,2700.0,22700.0,40300.0,30.0,36486.0,5.0,9.0,N,Y,N,Y,Y,N,Y
6656,416.0,7121.0,14471.0,49.0,18177.0,2.0,10.0,N,N,N,Y,Y,N,Y
6657,100.0,-1900.0,14612.0,39.0,31950.0,5.0,14.0,N,Y,N,Y,Y,N,Y
6658,40.0,-66.0,934.0,32.0,22881.0,4.0,15.0,Y,N,N,Y,Y,N,N
6659,1000.0,1000.0,9000.0,36.0,45168.0,1.0,14.0,Y,N,N,Y,N,N,N
6660,16300.0,26500.0,202500.0,37.0,106068.0,2.0,16.0,Y,Y,Y,Y,Y,N,Y
6661,38920.0,87920.0,175920.0,38.0,35982.0,4.0,16.0,N,Y,N,Y,Y,Y,Y
6662,825.0,499.0,7832.0,42.0,32418.0,1.0,13.0,N,N,N,Y,N,N,N
6663,500.0,3000.0,55150.0,51.0,37098.0,4.0,12.0,N,Y,Y,Y,Y,N,Y
6664,33999.0,35199.0,305199.0,50.0,32805.0,6.0,12.0,N,Y,N,Y,Y,N,Y
6665,34500.0,94900.0,171900.0,52.0,69726.0,2.0,13.0,Y,Y,Y,Y,Y,Y,Y
6666,2500.0,1500.0,2960.0,47.0,33819.0,3.0,12.0,Y,Y,Y,Y,N,N,Y
6667,749.0,749.0,1749.0,35.0,18837.0,1.0,11.0,N,N,N,Y,N,N,N
6668,3300.0,96600.0,224100.0,42.0,111978.0,4.0,18.0,Y,Y,Y,Y,Y,Y,Y
6669,2020.0,6520.0,15020.0,52.0,38460.0,3.0,14.0,N,Y,N,Y,Y,N,Y
6670,2174.0,8174.0,111174.0,47.0,31890.0,4.0,7.0,N,Y,Y,Y,Y,N,Y
6671,1000.0,1000.0,31000.0,41.0,24300.0,1.0,12.0,Y,N,N,Y,N,N,Y
6672,150.0,450.0,5450.0,27.0,44400.0,3.0,12.0,N,Y,Y,Y,Y,N,N
6673,450.0,750.0,61250.0,31.0,30918.0,4.0,12.0,N,Y,N,Y,Y,N,Y
6674,350.0,-9087.0,64553.0,38.0,84504.0,3.0,18.0,N,Y,Y,Y,N,N,Y
6675,2800.0,23300.0,57800.0,36.0,69783.0,3.0,16.0,N,Y,Y,Y,Y,N,Y
6676,0.0,2080.0,-888.0,34.0,31983.0,4.0,13.0,N,Y,N,Y,Y,N,Y
6677,1240.0,-1260.0,26740.0,46.0,50157.0,3.0,12.0,Y,Y,Y,Y,Y,N,Y
6678,149.0,5709.0,5709.0,35.0,28407.0,4.0,11.0,N,Y,Y,Y,Y,N,N
6679,0.0,-480.0,920.0,28.0,25749.0,4.0,12.0,N,Y,Y,Y,N,N,Y
6680,1400.0,12575.0,12475.0,43.0,20724.0,1.0,16.0,N,N,N,Y,Y,N,Y
6681,20699.0,117699.0,177699.0,50.0,107802.0,2.0,12.0,N,Y,Y,Y,Y,Y,Y
6682,33200.0,100700.0,270200.0,52.0,58500.0,3.0,16.0,N,Y,Y,Y,Y,Y,Y
6683,234.0,-18866.0,-14366.0,45.0,59616.0,2.0,16.0,N,N,N,Y,N,N,N
6684,0.0,-975.0,3025.0,38.0,24210.0,6.0,5.0,N,Y,Y,Y,N,N,Y
6685,48000.0,79825.0,139825.0,63.0,23952.0,2.0,8.0,Y,Y,N,Y,Y,Y,Y
6686,4500.0,4600.0,21600.0,36.0,46467.0,3.0,12.0,Y,Y,Y,Y,Y,N,Y
6687,14240.0,30740.0,43240.0,53.0,31350.0,1.0,12.0,N,N,N,Y,Y,Y,Y
6688,1066.0,-5184.0,20316.0,32.0,24315.0,3.0,16.0,N,Y,N,Y,N,N,Y
6689,17800.0,30425.0,122425.0,38.0,57030.0,4.0,16.0,Y,Y,Y,Y,Y,Y,Y
